source,target,source_location,target_location,source_coordinates,target_coordinates,Con,Date,Year,From_Node_Full_Name,PP,agt_description,AgtId
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_34,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","België - Belgique - Belgien, België / Belgique / Belgien",POINT (12.4528527 41.903411),POINT (4.6667145 50.6402809),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_45,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Ísland, Ísland",POINT (12.4528527 41.903411),POINT (-18.1059013 64.9841821),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_9,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Deutschland, Deutschland",POINT (12.4528527 41.903411),POINT (10.4478313 51.1638175),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_40,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Luxembourg, Lëtzebuerg",POINT (12.4528527 41.903411),POINT (6.129799 49.6112768),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_0,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Nederland, Nederland",POINT (12.4528527 41.903411),POINT (5.6343227 52.2434979),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_24,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Norge, Norge",POINT (12.4528527 41.903411),POINT (8.7876653 61.1529386),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_21,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","España, España",POINT (12.4528527 41.903411),POINT (-4.8379791 39.3260685),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_3,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","United Kingdom, United Kingdom",POINT (12.4528527 41.903411),POINT (-3.2765753 54.7023545),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_35,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Österreich, Österreich",POINT (12.4528527 41.903411),POINT (14.12456 47.59397),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_31,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Danmark, Danmark",POINT (12.4528527 41.903411),POINT (10.3333283 55.670249),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_38,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Suomi / Finland, Suomi",POINT (12.4528527 41.903411),POINT (25.9209164 63.2467777),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_2,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","France, France",POINT (12.4528527 41.903411),POINT (1.8883335 46.603354),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_52,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Ελλάδα, Ελλάς",POINT (12.4528527 41.903411),POINT (21.9877132 38.9953683),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_50,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","European Commission - T2, Boulevard Konrad Adenauer, 1283, Boulevard Konrad Adenauer, Luxembourg, Lëtzebuerg",POINT (12.4528527 41.903411),POINT (6.159549503621487 49.6323517),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_54,Sri Lanka LTTE 2002 onward process_location_5,"Civitas Vaticana - Città del Vaticano, Civitas Vaticana","Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg",POINT (12.4528527 41.903411),POINT (6.141067462697978 49.62080075),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_4,"Україна, Україна","Россия, Россия",POINT (31.2718321 49.4871968),POINT (97.7453061 64.6863136),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_19,"Україна, Україна","Portugal, Portugal",POINT (31.2718321 49.4871968),POINT (-8.1353519 39.6621648),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_34,"Україна, Україна","België - Belgique - Belgien, België / Belgique / Belgien",POINT (31.2718321 49.4871968),POINT (4.6667145 50.6402809),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_45,"Україна, Україна","Ísland, Ísland",POINT (31.2718321 49.4871968),POINT (-18.1059013 64.9841821),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_9,"Україна, Україна","Deutschland, Deutschland",POINT (31.2718321 49.4871968),POINT (10.4478313 51.1638175),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_40,"Україна, Україна","Luxembourg, Lëtzebuerg",POINT (31.2718321 49.4871968),POINT (6.129799 49.6112768),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_0,"Україна, Україна","Nederland, Nederland",POINT (31.2718321 49.4871968),POINT (5.6343227 52.2434979),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_24,"Україна, Україна","Norge, Norge",POINT (31.2718321 49.4871968),POINT (8.7876653 61.1529386),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_21,"Україна, Україна","España, España",POINT (31.2718321 49.4871968),POINT (-4.8379791 39.3260685),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_3,"Україна, Україна","United Kingdom, United Kingdom",POINT (31.2718321 49.4871968),POINT (-3.2765753 54.7023545),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_35,"Україна, Україна","Österreich, Österreich",POINT (31.2718321 49.4871968),POINT (14.12456 47.59397),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_31,"Україна, Україна","Danmark, Danmark",POINT (31.2718321 49.4871968),POINT (10.3333283 55.670249),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_38,"Україна, Україна","Suomi / Finland, Suomi",POINT (31.2718321 49.4871968),POINT (25.9209164 63.2467777),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_2,"Україна, Україна","France, France",POINT (31.2718321 49.4871968),POINT (1.8883335 46.603354),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_52,"Україна, Україна","Ελλάδα, Ελλάς",POINT (31.2718321 49.4871968),POINT (21.9877132 38.9953683),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_50,"Україна, Україна","European Commission - T2, Boulevard Konrad Adenauer, 1283, Boulevard Konrad Adenauer, Luxembourg, Lëtzebuerg",POINT (31.2718321 49.4871968),POINT (6.159549503621487 49.6323517),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_10,Sri Lanka LTTE 2002 onward process_location_5,"Україна, Україна","Court of Justice of the European Union, Rue Johannes Kepler, 2226, Rue Johannes Kepler, Luxembourg, Lëtzebuerg",POINT (31.2718321 49.4871968),POINT (6.141067462697978 49.62080075),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_19,"Россия, Россия","Portugal, Portugal",POINT (97.7453061 64.6863136),POINT (-8.1353519 39.6621648),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_34,"Россия, Россия","België - Belgique - Belgien, België / Belgique / Belgien",POINT (97.7453061 64.6863136),POINT (4.6667145 50.6402809),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_45,"Россия, Россия","Ísland, Ísland",POINT (97.7453061 64.6863136),POINT (-18.1059013 64.9841821),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_9,"Россия, Россия","Deutschland, Deutschland",POINT (97.7453061 64.6863136),POINT (10.4478313 51.1638175),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
Sri Lanka LTTE 2002 onward process_location_4,Sri Lanka LTTE 2002 onward process_location_40,"Россия, Россия","Luxembourg, Lëtzebuerg",POINT (97.7453061 64.6863136),POINT (6.129799 49.6112768),Sri Lanka,2003-06-10,2003,Tokyo Declaration on Reconstruction and Development of Sri Lanka,Sri Lanka LTTE 2002 onward process,"Summary of the Hakone Conference in Japan, which was attended by the GOSL, but not the LTTE. The objective of the conference was to take note of the economic challenges of Sri Lanka; provide the international community with an opportunity to demonstrate its strong and unified commitment to the reconstruction and development of Sri Lanka; to promote the peace process; note the importance of humanitarian assistance; fund-raise to accomplish the aforementioned tasks; and emphasize the importance of developing the north east region and praise the ""regain Sri Lanka"" economic plan.",1154
