Con,date,year,AgtId,From Node (Full Name),From Node (Short Name),PP,From Node Type,From Node Sub-Type,agt_description,signatory_id,Edge,actor_id,actor_id_type,To Node Name,actor_detail,actor_type,To Node Type,To Node Sub-Type,short_actor_name,country_based,isco3c_actor_based,actor_additional_info,PAX_Hyperlink,PDF_Hyperlink,location,location_address
China/Russia,2001-07-16,2001,1735,Treaty of Good-Neighborliness and Friendly Cooperation Between the People's Republic of China and the Russian Federation,"Framework-substantive, partial, July 2001",China-Russia border dispute peace process,Peace Agreement,"Framework-substantive, partial","Agreement aimed at solving the tensions of the Sino-Russian Border war of 1969, emphasising inter-state cooperation in areas of strategic interest, including cooperation in the UN Security Council (Art. 13), adherence to the Five Principles and international law, reaffirmation of the one-China Policy and non-proliferation. Treaty to last 20 years.",6538,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1735,https://www.peaceagreements.org/viewmasterdocument/1735,POINT (97.7453061 64.6863136),"Россия, Россия"
China/Russia,1991-05-16,1991,1740,Agreement on the Eastern Section of the Boundary between the Union of Soviet Socialist Republics and the People's Republic of China (1991 Sino-Soviet Border Agreement),"Framework-substantive, partial, May 1991",China-Russia border dispute peace process,Peace Agreement,"Framework-substantive, partial","Detailed border demarcation agreement on the Eastern Sector of the Sino-Russian border running through thirty three boundary points running South Easterly from Tarbagan-Dakh to Guoluminiwujiaoshi Mountain. Agreement stipulates that the seventh, eighth, tenth and eleventh boundary points will be agreed upon in another agreement. Agreement establishes a boundary demarcation committee.",6558,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1740,https://www.peaceagreements.org/viewmasterdocument/1740,POINT (97.7453061 64.6863136),"Россия, Россия"
China/Russia,1994-09-03,1994,1741,"Agreement on the Western Section of the Boundary Between the PRC and the Russian Federation Signed by Foreign Ministers – Andrei Kozyrev and Qian Qichen
","Framework-substantive, partial, September 1994",China-Russia border dispute peace process,Peace Agreement,"Framework-substantive, partial",Border demarcation agreement building on the 1991 Sino-Russian Border agreement marking the boundary in the Western section.,6560,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1741,https://www.peaceagreements.org/viewmasterdocument/1741,POINT (97.7453061 64.6863136),"Россия, Россия"
China/Russia,1996-04-25,1996,1742,"Joint Declaration by the People’s Republic of China and the
Russian Federation, adopted at Beijing on 25 April 1996","Implementation, April 1996",China-Russia border dispute peace process,Peace Agreement,Implementation,,6561,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1742,https://www.peaceagreements.org/viewmasterdocument/1742,POINT (97.7453061 64.6863136),"Россия, Россия"
China/Russia,2004-10-14,2004,1743,Supplementary Agreement between the People 's Republic of China and the Russian Federation on the Eastern Section of the Sino-Russian Border,"Framework-substantive, partial, October 2004",China-Russia border dispute peace process,Peace Agreement,"Framework-substantive, partial","Supplementary Agreement to the 1991 Border agreement, clarifying the border between points 7 and 8, and 10 and 11 on the Eastern Sector.",6564,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1743,https://www.peaceagreements.org/viewmasterdocument/1743,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Russia/Abkhazia,1998-03-31,1998,1782,Protocol of the Third Session of the Coordinating Council of the Goergian and Abkhaz Sides,"Pre-negotiation, March 1998",Abkhazia peace process,Peace Agreement,Pre-negotiation,Council agrees to 4 points; (1) speed up the completion of the mechanism for UNOMIG or CIS CPKF to investigate violations of ceasefire; (2) for the 2nd Working Group to consider and prepare recommendations for the return of refugees; (3) for the 3rd working group to consider Russia's proposal to sent agricultural and industrial products for the sake of humanitarian aid; (4) to organise another meeting in 1998 for the elaboration of means to implement paragraph 14 of the Geneva Final Statement.,6634,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1782,https://www.peaceagreements.org/viewmasterdocument/1782,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Russia/Abkhazia,1999-02-11,1999,1783,Protocol of the Seventh Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, February 1999",Abkhazia peace process,Peace Agreement,Pre-negotiation,The Council agrees to five actions points; (1) to organise a meeting between antagonists and peacekeeping forces to institute a mechanism of investigating violations; (2) for the antagonists to work out concrete steps at securing non-resumption of hostilities; (3) for law-enforcement bodies to analyse what may lead to a resumption of hostilities; (4) for the continuation of facilitating return of refugees and; (5) to hear during the next meeting the co-chairs of the commission for the search for missing servicemen of the Abkhaz conflict.,6641,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1783,https://www.peaceagreements.org/viewmasterdocument/1783,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Russia/Abkhazia,1999-04-29,1999,1784,Protocol of the Eighth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, April 1999",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Council agrees on four action points; (1) to activate the work of the Working Groups; (2) to continue deliberation on he draft of the Protocol of Joint Group on Identification of facts of violation of provisions of the Moscow Agreement of May 14, 1994 and committed terrorist and subversive acts; (3) to continue negotiation on the safe return of refugees; (4) to ask participants to render international aid and hear from the Commission on Search for Missing Servicemen in the Abkhaz conflict in 1992-93.",6658,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1784,https://www.peaceagreements.org/viewmasterdocument/1784,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Russia/Abkhazia,2001-01-23,2001,1785,Protocol of the Twelfth Session of the Coordinating Council of the Georgian and Abkhaz Sides,"Pre-negotiation, January 2001",Abkhazia peace process,Peace Agreement,Pre-negotiation,Agreement continues Georgia process agreeing on 6 points; (1) to instruct the sides to consider proposals concerning the borders of the restricted weapon zone; (2) to instruct Working Group 1 to resume work on statement from 6th Session; (3) to endorse economic proposals from Working Group 3; (4) to allow for the reburying of the dead near Babushera airport; (5) to consider the holding the 3rd meeting on confidence building measures and; (6) to convene the coordinating council.,6672,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1785,https://www.peaceagreements.org/viewmasterdocument/1785,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Russia/Abkhazia,2000-07-11,2000,1795,Protocol of the Tenth Session of the Coordinating Council of Georgian and Abkhaz Sides,"Pre-negotiation, July 2000",Abkhazia peace process,Peace Agreement,Pre-negotiation,"Agreement provides assurances for the signing of two future protocols, and agrees to the faciliation of two meetings. Other clauses touch on the transfer of book from the Georgian National Library, Energy and reconstruction issues, the faciliation of funds to keep meetings afloat, the consideration of those without passports, the consideration of missing persons and UNOMIG related things such as consideration of their report on the security situation and the UNOMIG document on security building measures.",6686,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1795,https://www.peaceagreements.org/viewmasterdocument/1795,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Ossetia,2004-08-13,2004,1804,Minutes of the Cease-fire,"Ceasefire, August 2004",South Ossetia peace process,Peace Agreement,Ceasefire,"Minutes of the 13 August 2004 Ceasefire to be implemented at 0000 hour on 14 August 2004, places the disengagement and withdrawal of illegal posts on the agenda for JCC for the following day. ",6713,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1804,https://www.peaceagreements.org/viewmasterdocument/1804,POINT (97.7453061 64.6863136),"Россия, Россия"
Georgia/Ossetia,2004-08-13,2004,1804,Minutes of the Cease-fire,"Ceasefire, August 2004",South Ossetia peace process,Peace Agreement,Ceasefire,"Minutes of the 13 August 2004 Ceasefire to be implemented at 0000 hour on 14 August 2004, places the disengagement and withdrawal of illegal posts on the agenda for JCC for the following day. ",6716,party,626,ENT_626,North Ossetia,,ENT,Entity,Entity,North Ossetia,Russian Federation,RUS,,https://www.peaceagreements.org/view/1804,https://www.peaceagreements.org/viewmasterdocument/1804,POINT (44.2636348 42.9920711),"Северная Осетия — Алания, Россия"
China/Mongolia/Russia,1996-06-24,1996,1807,"Protocol between the Government of the Russian Federation, the Government of Mongolia, and the Government of the People's Republic of China, describing the eastern junction point of the borders of the three states","Framework-substantive, partial, June 1996",Russia-China-Central Asian borders interstate process,Peace Agreement,"Framework-substantive, partial","Short agreement following up on the 1994 Ulanbatoor Agreement delimiting the eastern junction of the borders of Russia, Mongolia and China.",6726,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1807,https://www.peaceagreements.org/viewmasterdocument/1807,POINT (97.7453061 64.6863136),"Россия, Россия"
China/Mongolia/Russia,1996-06-24,1996,1808,"Protocol between the Government of the Russian Federation, the Government of Mongolia, and the Government of the People's Republic of China, describing the western junction point of the borders of the three states
","Framework-substantive, partial, June 1996",Russia-China-Central Asian borders interstate process,Peace Agreement,"Framework-substantive, partial","Short agreement following up on the 1994 Ulanbatoor Agreement delimiting the western junction of the borders of Russia, Mongolia and China.",6729,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1808,https://www.peaceagreements.org/viewmasterdocument/1808,POINT (97.7453061 64.6863136),"Россия, Россия"
China/Mongolia/Russia,1994-01-27,1994,1809,"Agreement between the Government of the Russian Federation, the Government of the People's Republic of China, and the Government of Mongolia on the determination of the points of junction of the national borders of the three states","Framework-substantive, partial, January 1994",Russia-China-Central Asian borders interstate process,Peace Agreement,"Framework-substantive, partial","Agreement delineating the border junction of Mongolia, Russia and China and establishes a joint working group to be located at the eastern border junction to describe and establish protocols for the two junctions.",6732,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1809,https://www.peaceagreements.org/viewmasterdocument/1809,POINT (97.7453061 64.6863136),"Россия, Россия"
China/Kazakhstan/Russia,1999-05-05,1999,1811,"The agreement between the Russian Federation, Republic of Kazakhstan, and the People's Republic of China on determining the junction point of the international borders of the three states","Framework-substantive, partial, May 1999",Russia-China-Central Asian borders interstate process,Peace Agreement,"Framework-substantive, partial","Agreement delimiting the border junction between Russian, China and Kazakhstan.",6735,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1811,https://www.peaceagreements.org/viewmasterdocument/1811,POINT (97.7453061 64.6863136),"Россия, Россия"
France/Germany/Russia/United Kingdom/United States of America,1990-09-12,1990,1887,"Treaty on the Final Settlement with Respect to Germany (four plus two agreement)
","Framework-substantive, comprehensive, September 1990",Post-WWII Germany normalisation process ,Peace Agreement,"Framework-substantive, comprehensive","A treaty between Germany and the Allies, formally providing a final settlement with Germany, with reference to the second world war, by suspending the allies powers and responsibilities with reference to German territory.  ",6908,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1887,https://www.peaceagreements.org/viewmasterdocument/1887,POINT (97.7453061 64.6863136),"Россия, Россия"
Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),2016-06-20,2016,1925,"Joint Statement of the Presidents of the Azerbaijan, Armenia and Russia on Karabakh Conflict Settlement","Implementation, June 2016",Armenia-Azerbaijan-Nagorno Karabakh: Process 1990s,Peace Agreement,Implementation,"A short statement affirming agreements reached on 16 June 2016, affirming the ceasefire, and committing to increase the number of international observers in the conflict zone.",6993,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1925,https://www.peaceagreements.org/viewmasterdocument/1925,POINT (97.7453061 64.6863136),"Россия, Россия"
Armenia/Azerbaijan/(Nagorno-Karabakh),2017-10-16,2017,1926,Joint Statement by the Foreign Ministers of Armenia and Azerbaijan and the Co-Chairs of the OSCE Minsk Group,"Renewal, October 2017",Armenia-Azerbaijan-Nagorno Karabakh: OSCE Minsk Process ,Peace Agreement,Renewal,A short agreement committing to intensify the negotiation process and to take additional steps to reduce tensions on the Line of Contact.,6998,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1926,https://www.peaceagreements.org/viewmasterdocument/1926,POINT (97.7453061 64.6863136),"Россия, Россия"
Moldova/Transdniestria,2017-11-17,2017,1957,Protocol of the Official Meeting of the Permanent Conference for Political Questions in the Framework of the Negotiating Process on the Transdniestrian Settlement,"Framework-substantive, partial, November 2017",Moldova Transdniestria process,Peace Agreement,"Framework-substantive, partial","In this short agreement the Sides note the progress achieved in the dialogue, and reconfirm their readiness to sign before the end of an agreement on the mechanism of participation of vehicles from Transdniestria in international road traffic. The sides also reconfirm their earlier commitments to resolve all issues exclusively at the negotiation table.",7045,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1957,https://www.peaceagreements.org/viewmasterdocument/1957,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2016-12-29,2016,1993,Agreement Concerning the Establishment of a Delegation (Ceasefire between 13 rebel factions),"Pre-negotiation, December 2016",Intra-Syrian Process (state/non-state),Peace Agreement,Pre-negotiation,Agreement between the opposition groups on establishing a delegation for participation in the Ankara round of peace talks between the opposition and the Syrian government. ,7148,party,860,ARM_860,Syrian Armed Opposition,,ARM,Entity,Armed Organization,Syrian Armed Opposition,Syrian Arab Republic,SYR,,https://www.peaceagreements.org/view/1993,https://www.peaceagreements.org/viewmasterdocument/1993,POINT (40.05379879891135 35.39250305),"Terrain de stockage de l'armée, سوريا"
Syria,2016-12-29,2016,1993,Agreement Concerning the Establishment of a Delegation (Ceasefire between 13 rebel factions),"Pre-negotiation, December 2016",Intra-Syrian Process (state/non-state),Peace Agreement,Pre-negotiation,Agreement between the opposition groups on establishing a delegation for participation in the Ankara round of peace talks between the opposition and the Syrian government. ,7149,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/1993,https://www.peaceagreements.org/viewmasterdocument/1993,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2016-12-29,2016,1993,Agreement Concerning the Establishment of a Delegation (Ceasefire between 13 rebel factions),"Pre-negotiation, December 2016",Intra-Syrian Process (state/non-state),Peace Agreement,Pre-negotiation,Agreement between the opposition groups on establishing a delegation for participation in the Ankara round of peace talks between the opposition and the Syrian government. ,7150,third party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/1993,https://www.peaceagreements.org/viewmasterdocument/1993,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Syria,2017-10-08,2017,2002,Announcement of Factions on joining the suspension of Hostilities,"Ceasefire, October 2017",Intra-Syrian Process (state/non-state),Peace Agreement,Ceasefire,"Agreement calls for a ceasefire as part of a greater political process in Astana. Specifically, the opposition groups call for Russia to be the guarantor of the cessation of hostilities.",7157,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2002,https://www.peaceagreements.org/viewmasterdocument/2002,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2017-10-08,2017,2002,Announcement of Factions on joining the suspension of Hostilities,"Ceasefire, October 2017",Intra-Syrian Process (state/non-state),Peace Agreement,Ceasefire,"Agreement calls for a ceasefire as part of a greater political process in Astana. Specifically, the opposition groups call for Russia to be the guarantor of the cessation of hostilities.",7158,third party,82,CON_82,Egypt,,CON,Entity,Country/State,EGY,Egypt,EGY,,https://www.peaceagreements.org/view/2002,https://www.peaceagreements.org/viewmasterdocument/2002,POINT (29.2675469 26.2540493),"مصر, مصر"
Syria,2017-10-08,2017,2002,Announcement of Factions on joining the suspension of Hostilities,"Ceasefire, October 2017",Intra-Syrian Process (state/non-state),Peace Agreement,Ceasefire,"Agreement calls for a ceasefire as part of a greater political process in Astana. Specifically, the opposition groups call for Russia to be the guarantor of the cessation of hostilities.",7156,party,861,ARM_861,Jaysh al-Ababil,,ARM,Entity,Armed Organization,Jaysh al-Ababil,Syrian Arab Republic,SYR,,https://www.peaceagreements.org/view/2002,https://www.peaceagreements.org/viewmasterdocument/2002,POINT (46.356715 31.4350289),"نهر الجيشية, العراق"
Syria,2017-10-08,2017,2002,Announcement of Factions on joining the suspension of Hostilities,"Ceasefire, October 2017",Intra-Syrian Process (state/non-state),Peace Agreement,Ceasefire,"Agreement calls for a ceasefire as part of a greater political process in Astana. Specifically, the opposition groups call for Russia to be the guarantor of the cessation of hostilities.",7155,party,862,ARM_862,Aknaf Bayt al-Muqadis,,ARM,Entity,Armed Organization,Aknaf Bayt al-Muqadis,Syrian Arab Republic,SYR,,https://www.peaceagreements.org/view/2002,https://www.peaceagreements.org/viewmasterdocument/2002,POINT (43.674763 15.751291),"بيت الأدور, مقابل, محافظة حجة, اليمن"
China/Japan/North Korea/Russia/South Korea/United States of America,2005-09-29,2005,2074,Text of Joint Statement,"Framework-substantive, partial, September 2005",North Korea - South Korea interstate process,Peace Agreement,"Framework-substantive, partial","The six countries agree to support denuclearization of the Korean Peninsula, reconciliation, and economic development. ",7355,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2074,https://www.peaceagreements.org/viewmasterdocument/2074,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2016-12-29,2016,2090,"Agreement on the Mechanism to Record Violations of the Ceasefire regime declared in Syria that will take effect on 30 December 2016, and on the Regime for Applying Sanctions to Violators","Ceasefire, December 2016",Syrian peace process,Peace Agreement,Ceasefire,"Agreement is a ceasefire implementation agreement by the guarantors of the Ceasefire, Russia and Turkey. It provides for the establishment of a joint committee, offices (physical) and the creation of checkpoints on the contact line to monitor ceasefire arrangements.",7366,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2090,https://www.peaceagreements.org/viewmasterdocument/2090,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2016-12-29,2016,2090,"Agreement on the Mechanism to Record Violations of the Ceasefire regime declared in Syria that will take effect on 30 December 2016, and on the Regime for Applying Sanctions to Violators","Ceasefire, December 2016",Syrian peace process,Peace Agreement,Ceasefire,"Agreement is a ceasefire implementation agreement by the guarantors of the Ceasefire, Russia and Turkey. It provides for the establishment of a joint committee, offices (physical) and the creation of checkpoints on the contact line to monitor ceasefire arrangements.",7367,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/2090,https://www.peaceagreements.org/viewmasterdocument/2090,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Syria,2016-09-09,2016,2091,Syrian Ceasefire Agreement: Standard Conditions and Procedures Necessary to Ensure the Cessation of Hostilities,"Ceasefire, September 2016",Syrian peace process,Peace Agreement,Ceasefire,Implementation agreement seeking to implement the earlier ceasefire agreements by the International Contract Group for Syria. Agreement seeks to provide a humanitarian corridor into Aleppo along the Castello Road and providing extension provisions for the de-militarisation of this road by the Syrian Government and opposition groups. Agreement provides for the creation of a joint US-Russian committee for implementation and coordination as well as provisions for the continued fight against Jabhat al-Nusra (al-Qaeda affiliate) in Syria. ,7368,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2091,https://www.peaceagreements.org/viewmasterdocument/2091,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2017-01-24,2017,2092,"Joint Statement by Iran, Russia, Turkey on the International Meeting on Syria in Astana, January 23-24, 2017","Pre-negotiation, January 2017",Syrian peace process,Peace Agreement,Pre-negotiation,"Joint statement in support of the January 23-24, 2017 Astana talks between the signatories. Document provides doe the sovereignty, independence, unity and territorial integrity of Syria, and seeking a ceasefire regime based on the December 29, 2016 ceasefire, whereby among other things the parties agree to ensure compliance with the ceasefire.",7370,party,289,CON_289,Iran (Islamic Republic of),,CON,Entity,Country/State,IRN,Iran (Islamic Republic of),IRN,,https://www.peaceagreements.org/view/2092,https://www.peaceagreements.org/viewmasterdocument/2092,POINT (55.147647448637606 24.956654649999997),"Islamic Republic of Iran Pavilion, الإمارات العربية المتحدة"
Syria,2017-01-24,2017,2092,"Joint Statement by Iran, Russia, Turkey on the International Meeting on Syria in Astana, January 23-24, 2017","Pre-negotiation, January 2017",Syrian peace process,Peace Agreement,Pre-negotiation,"Joint statement in support of the January 23-24, 2017 Astana talks between the signatories. Document provides doe the sovereignty, independence, unity and territorial integrity of Syria, and seeking a ceasefire regime based on the December 29, 2016 ceasefire, whereby among other things the parties agree to ensure compliance with the ceasefire.",7371,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2092,https://www.peaceagreements.org/viewmasterdocument/2092,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2017-01-24,2017,2092,"Joint Statement by Iran, Russia, Turkey on the International Meeting on Syria in Astana, January 23-24, 2017","Pre-negotiation, January 2017",Syrian peace process,Peace Agreement,Pre-negotiation,"Joint statement in support of the January 23-24, 2017 Astana talks between the signatories. Document provides doe the sovereignty, independence, unity and territorial integrity of Syria, and seeking a ceasefire regime based on the December 29, 2016 ceasefire, whereby among other things the parties agree to ensure compliance with the ceasefire.",7372,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/2092,https://www.peaceagreements.org/viewmasterdocument/2092,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Syria,2017-05-04,2017,2093,Memorandum on the Creation of De-escalation areas in the Syrian Arab Republic,"Ceasefire, May 2017",Syrian peace process,Peace Agreement,Ceasefire,"Agreement provides for de-escalation zones in parts of Idlib, Hms, Ghouta and Deraa and al-Quneitra to last for an initial 6 months. The escalation zones shall provide for humanitarian access, basic infrastructure restoral and refugee return.Zones will include checkpoints and observation posts.",7373,party,289,CON_289,Iran (Islamic Republic of),,CON,Entity,Country/State,IRN,Iran (Islamic Republic of),IRN,,https://www.peaceagreements.org/view/2093,https://www.peaceagreements.org/viewmasterdocument/2093,POINT (55.147647448637606 24.956654649999997),"Islamic Republic of Iran Pavilion, الإمارات العربية المتحدة"
Syria,2017-05-04,2017,2093,Memorandum on the Creation of De-escalation areas in the Syrian Arab Republic,"Ceasefire, May 2017",Syrian peace process,Peace Agreement,Ceasefire,"Agreement provides for de-escalation zones in parts of Idlib, Hms, Ghouta and Deraa and al-Quneitra to last for an initial 6 months. The escalation zones shall provide for humanitarian access, basic infrastructure restoral and refugee return.Zones will include checkpoints and observation posts.",7374,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2093,https://www.peaceagreements.org/viewmasterdocument/2093,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2017-05-04,2017,2093,Memorandum on the Creation of De-escalation areas in the Syrian Arab Republic,"Ceasefire, May 2017",Syrian peace process,Peace Agreement,Ceasefire,"Agreement provides for de-escalation zones in parts of Idlib, Hms, Ghouta and Deraa and al-Quneitra to last for an initial 6 months. The escalation zones shall provide for humanitarian access, basic infrastructure restoral and refugee return.Zones will include checkpoints and observation posts.",7375,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/2093,https://www.peaceagreements.org/viewmasterdocument/2093,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Syria,2017-09-15,2017,2094,"Joint Statement by Iran, Russia, and Turkey on the International Meeting on Syria in Astana","Implementation, September 2017",Syrian peace process,Peace Agreement,Implementation,,7376,party,289,CON_289,Iran (Islamic Republic of),,CON,Entity,Country/State,IRN,Iran (Islamic Republic of),IRN,,https://www.peaceagreements.org/view/2094,https://www.peaceagreements.org/viewmasterdocument/2094,POINT (55.147647448637606 24.956654649999997),"Islamic Republic of Iran Pavilion, الإمارات العربية المتحدة"
Syria,2017-09-15,2017,2094,"Joint Statement by Iran, Russia, and Turkey on the International Meeting on Syria in Astana","Implementation, September 2017",Syrian peace process,Peace Agreement,Implementation,,7377,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2094,https://www.peaceagreements.org/viewmasterdocument/2094,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2017-09-15,2017,2094,"Joint Statement by Iran, Russia, and Turkey on the International Meeting on Syria in Astana","Implementation, September 2017",Syrian peace process,Peace Agreement,Implementation,,7378,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/2094,https://www.peaceagreements.org/viewmasterdocument/2094,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Syria,2017-10-31,2017,2095,"Joint Statement by Iran, Russia, and Turkey on the International Meeting on Syria in Astana, 30-31 October 2017","Pre-negotiation, October 2017",Syrian peace process,Peace Agreement,Pre-negotiation,"An agreement between Iran, Russia, and Turkey, where they make commitments to each other as to how they will support ending of the conflict, including emphasising the confidence-building measure that parties need to undertake, such as release of detainees. ",7379,party,289,CON_289,Iran (Islamic Republic of),,CON,Entity,Country/State,IRN,Iran (Islamic Republic of),IRN,,https://www.peaceagreements.org/view/2095,https://www.peaceagreements.org/viewmasterdocument/2095,POINT (55.147647448637606 24.956654649999997),"Islamic Republic of Iran Pavilion, الإمارات العربية المتحدة"
Syria,2017-10-31,2017,2095,"Joint Statement by Iran, Russia, and Turkey on the International Meeting on Syria in Astana, 30-31 October 2017","Pre-negotiation, October 2017",Syrian peace process,Peace Agreement,Pre-negotiation,"An agreement between Iran, Russia, and Turkey, where they make commitments to each other as to how they will support ending of the conflict, including emphasising the confidence-building measure that parties need to undertake, such as release of detainees. ",7380,party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2095,https://www.peaceagreements.org/viewmasterdocument/2095,POINT (97.7453061 64.6863136),"Россия, Россия"
Syria,2017-10-31,2017,2095,"Joint Statement by Iran, Russia, and Turkey on the International Meeting on Syria in Astana, 30-31 October 2017","Pre-negotiation, October 2017",Syrian peace process,Peace Agreement,Pre-negotiation,"An agreement between Iran, Russia, and Turkey, where they make commitments to each other as to how they will support ending of the conflict, including emphasising the confidence-building measure that parties need to undertake, such as release of detainees. ",7381,party,554,CON_554,Turkey,,CON,Entity,Country/State,TUR,Turkey,TUR,,https://www.peaceagreements.org/view/2095,https://www.peaceagreements.org/viewmasterdocument/2095,POINT (34.9249653 38.9597594),"Türkiye, Türkiye"
Syria,2018-01-30,2018,2114,"Final statement of the Congress of the Syrian national dialogue, Sochi, January 30, 2018","Pre-negotiation, January 2018",Syrian peace process,Peace Agreement,Pre-negotiation,"12 Point statement primarily affirming the unity and nature of state of Syria, emphasising good governance and best practice including non-discrimination, human rights, equality regardless of group or gender, fair socio-economic development and the preservation of tangible and intanglible cultural heritage.",7461,third party,20,CON_20,Russia,,CON,Entity,Country/State,RUS,Russian Federation,RUS,,https://www.peaceagreements.org/view/2114,https://www.peaceagreements.org/viewmasterdocument/2114,POINT (97.7453061 64.6863136),"Россия, Россия"
